pm2.5,year,month,day,hour,dew_point,temperature,pressure,wind_direction,wind_speed,snow_hours,rain_hours
58,2013,10,4,4,10,13,1014,cv,2.23,0,0
67,2013,10,4,5,10,12,1014,NE,0.89,0,0
63,2013,10,4,6,10,12,1014,SE,0.89,0,0
75,2013,10,4,7,10,12,1014,cv,0.89,0,0
83,2013,10,4,8,12,14,1015,SE,1.79,0,0
95,2013,10,4,9,10,16,1015,SE,4.92,0,0
119,2013,10,4,10,10,17,1015,SE,6.71,0,0
127,2013,10,4,11,10,19,1014,cv,0.89,0,0
139,2013,10,4,12,10,19,1014,SE,1.79,0,0
159,2013,10,4,13,11,21,1013,SE,3.58,0,0
170,2013,10,4,14,11,21,1012,SE,6.71,0,0
172,2013,10,4,15,11,21,1012,SE,9.84,0,0
168,2013,10,4,16,12,21,1012,SE,11.63,0,0
170,2013,10,4,17,13,20,1012,SE,13.42,0,0
180,2013,10,4,18,13,19,1012,SE,14.31,0,0
214,2013,10,4,19,13,17,1013,cv,0.89,0,0
276,2013,10,4,20,12,15,1014,NE,0.89,0,0
357,2013,10,4,21,13,15,1014,NE,1.78,0,0
388,2013,10,4,22,12,15,1015,cv,0.89,0,0
403,2013,10,4,23,12,14,1015,cv,1.78,0,0
393,2013,10,5,0,12,14,1015,NE,1.79,0,0
395,2013,10,5,1,12,14,1016,NE,2.68,0,0
379,2013,10,5,2,12,13,1016,NE,3.57,0,0
346,2013,10,5,3,11,13,1016,cv,0.89,0,0
319,2013,10,5,4,11,13,1016,cv,1.34,0,0
282,2013,10,5,5,11,13,1017,cv,1.79,0,0
290,2013,10,5,6,10,11,1018,NW,1.79,0,0
294,2013,10,5,7,10,12,1018,cv,0.89,0,0
310,2013,10,5,8,13,14,1019,NW,0.89,0,0
322,2013,10,5,9,13,16,1020,cv,0.89,0,0
308,2013,10,5,10,12,19,1020,cv,1.78,0,0
301,2013,10,5,11,11,20,1020,SE,1.79,0,0
296,2013,10,5,12,11,21,1020,SE,3.58,0,0
277,2013,10,5,13,11,22,1019,SE,5.37,0,0
269,2013,10,5,14,12,23,1019,SE,9.39,0,0
250,2013,10,5,15,12,24,1019,SE,12.52,0,0
229,2013,10,5,16,12,24,1020,SE,14.31,0,0
242,2013,10,5,17,12,22,1020,SE,16.1,0,0
255,2013,10,5,18,13,19,1020,cv,0.89,0,0
316,2013,10,5,19,14,18,1021,SE,0.89,0,0
342,2013,10,5,20,13,16,1022,NE,0.89,0,0
337,2013,10,5,21,13,16,1022,cv,0.45,0,0
308,2013,10,5,22,13,15,1023,NE,0.89,0,0
324,2013,10,5,23,12,14,1023,NE,1.78,0,0
353,2013,10,6,0,12,15,1023,SE,0.89,0,0
365,2013,10,6,1,12,14,1023,cv,0.89,0,0
320,2013,10,6,2,12,14,1023,cv,1.34,0,0
278,2013,10,6,3,12,13,1023,cv,1.79,0,0
244,2013,10,6,4,11,13,1023,cv,2.68,0,0
251,2013,10,6,5,11,12,1023,SE,0.89,0,0
252,2013,10,6,6,10,12,1023,cv,0.89,0,0
197,2013,10,6,7,12,14,1024,SE,0.89,0,0
260,2013,10,6,8,12,14,1024,cv,0.89,0,0
229,2013,10,6,9,13,15,1024,cv,1.78,0,1
143,2013,10,6,10,14,15,1024,cv,2.67,0,0
147,2013,10,6,11,14,16,1024,cv,3.56,0,0
152,2013,10,6,12,14,17,1024,NW,1.79,0,0
171,2013,10,6,13,14,20,1022,cv,1.79,0,0
168,2013,10,6,14,14,20,1022,cv,2.68,0,0
183,2013,10,6,15,14,21,1021,cv,3.57,0,0
179,2013,10,6,16,14,21,1020,cv,4.46,0,0
185,2013,10,6,17,14,21,1020,cv,4.91,0,0
177,2013,10,6,18,14,19,1020,NW,4.02,0,0
188,2013,10,6,19,13,17,1020,cv,0.89,0,0
206,2013,10,6,20,14,16,1021,cv,1.34,0,0
211,2013,10,6,21,13,16,1021,NE,0.89,0,0
205,2013,10,6,22,13,15,1021,cv,0.89,0,0
210,2013,10,6,23,13,15,1021,NW,0.89,0,0
201,2013,10,7,0,12,14,1021,NW,2.68,0,0
196,2013,10,7,1,12,14,1021,NE,0.89,0,0
192,2013,10,7,2,12,14,1021,cv,0.89,0,0
187,2013,10,7,3,11,13,1020,NE,0.89,0,0
185,2013,10,7,4,11,13,1021,NW,1.79,0,0
173,2013,10,7,5,12,13,1021,NW,4.92,0,0
166,2013,10,7,6,12,13,1022,NW,8.05,0,0
161,2013,10,7,7,12,14,1022,NW,11.18,0,0
160,2013,10,7,8,14,16,1023,NW,16.1,0,0
113,2013,10,7,9,13,19,1023,NW,19.23,0,0
66,2013,10,7,10,9,22,1024,NW,24.15,0,0
38,2013,10,7,11,3,23,1024,NE,4.92,0,0
41,2013,10,7,12,1,25,1023,NE,8.94,0,0
33,2013,10,7,13,-1,25,1022,NE,12.96,0,0
23,2013,10,7,14,-1,25,1022,NE,16.98,0,0
15,2013,10,7,15,-1,25,1022,NE,21,0,0
15,2013,10,7,16,-1,24,1022,NE,24.13,0,0
17,2013,10,7,17,4,21,1021,cv,0.89,0,0
24,2013,10,7,18,5,19,1022,cv,1.34,0,0
42,2013,10,7,19,9,17,1022,NW,1.79,0,0
50,2013,10,7,20,7,17,1022,NW,3.58,0,0
55,2013,10,7,21,10,18,1023,SE,3.13,0,0
86,2013,10,7,22,11,16,1024,cv,0.89,0,0
77,2013,10,7,23,12,16,1024,cv,1.78,0,0
76,2013,10,8,0,12,16,1024,cv,2.67,0,0
81,2013,10,8,1,12,16,1024,NE,0.89,0,0
66,2013,10,8,2,12,16,1024,cv,0.89,0,0
32,2013,10,8,3,12,15,1023,cv,1.78,0,0
38,2013,10,8,4,8,14,1023,NE,1.79,0,0
38,2013,10,8,5,7,14,1023,cv,0.89,0,0
55,2013,10,8,6,7,13,1023,cv,1.78,0,0
49,2013,10,8,7,8,13,1023,cv,2.23,0,0
43,2013,10,8,8,8,15,1023,cv,3.12,0,0
42,2013,10,8,9,8,17,1023,cv,4.01,0,0
56,2013,10,8,10,7,18,1023,NW,1.79,0,0
67,2013,10,8,11,8,20,1022,SE,3.13,0,0
65,2013,10,8,12,7,20,1020,SE,6.26,0,0
60,2013,10,8,13,6,21,1019,SE,10.28,0,0
NA,2013,10,8,14,6,22,1017,SE,13.41,0,0
NA,2013,10,8,15,6,22,1017,SE,17.43,0,0
NA,2013,10,8,16,6,21,1016,SE,20.56,0,0
NA,2013,10,8,17,7,20,1015,SE,22.35,0,0
69,2013,10,8,18,8,18,1015,SE,23.24,0,0
73,2013,10,8,19,9,16,1015,SE,24.13,0,0
95,2013,10,8,20,9,15,1015,cv,0.89,0,0
86,2013,10,8,21,9,14,1015,SE,0.89,0,0
74,2013,10,8,22,9,14,1015,SE,2.68,0,0
84,2013,10,8,23,9,14,1014,SE,5.81,0,0
97,2013,10,9,0,9,15,1014,SE,8.94,0,0
98,2013,10,9,1,9,13,1013,cv,0.89,0,0
96,2013,10,9,2,9,13,1013,SE,1.79,0,0
92,2013,10,9,3,9,13,1012,SE,3.58,0,0
92,2013,10,9,4,8,11,1012,NE,1.79,0,0
92,2013,10,9,5,8,11,1012,cv,0.89,0,0
99,2013,10,9,6,8,10,1012,NW,0.89,0,0
102,2013,10,9,7,10,12,1013,NE,0.89,0,0
113,2013,10,9,8,10,13,1013,cv,0.89,0,0
110,2013,10,9,9,10,14,1013,NE,0.89,0,0
114,2013,10,9,10,10,14,1013,NE,2.68,0,0
112,2013,10,9,11,10,15,1012,cv,0.89,0,0
108,2013,10,9,12,11,16,1011,NE,1.79,0,0
125,2013,10,9,13,11,18,1010,NE,3.58,0,0
148,2013,10,9,14,11,19,1009,cv,0.89,0,0
176,2013,10,9,15,11,20,1009,cv,1.78,0,0
177,2013,10,9,16,11,20,1009,NE,3.13,0,0
182,2013,10,9,17,11,18,1009,NW,3.13,0,0
181,2013,10,9,18,11,15,1009,NW,6.26,0,0
197,2013,10,9,19,11,15,1009,NE,1.79,0,0
197,2013,10,9,20,11,15,1009,NW,1.79,0,0
226,2013,10,9,21,11,15,1009,cv,0.89,0,0
224,2013,10,9,22,11,14,1008,cv,1.78,0,0
247,2013,10,9,23,11,14,1008,cv,2.67,0,0
208,2013,10,10,0,12,15,1008,NE,1.79,0,0
194,2013,10,10,1,12,15,1007,SE,3.13,0,0
203,2013,10,10,2,11,14,1006,cv,0.89,0,0
203,2013,10,10,3,12,15,1007,NW,3.13,0,0
203,2013,10,10,4,11,14,1006,cv,0.89,0,0
200,2013,10,10,5,11,13,1007,NW,0.89,0,0
193,2013,10,10,6,11,14,1007,NW,2.68,0,0
205,2013,10,10,7,11,14,1007,cv,0.89,0,0
207,2013,10,10,8,13,16,1008,NW,3.13,0,0
146,2013,10,10,9,13,18,1009,NE,1.79,0,0
21,2013,10,10,10,1,20,1010,NW,11.18,0,0
14,2013,10,10,11,0,21,1010,NW,20.12,0,0
16,2013,10,10,12,-1,23,1011,NW,32.19,0,0
19,2013,10,10,13,0,21,1011,NW,43.37,0,0
16,2013,10,10,14,0,20,1012,NW,56.33,0,0
11,2013,10,10,15,0,21,1012,NW,66.16,0,0
12,2013,10,10,16,-2,21,1013,NW,77.34,0,0
9,2013,10,10,17,-1,20,1013,NW,84.49,0,0
11,2013,10,10,18,-2,18,1014,NW,91.64,0,0
9,2013,10,10,19,-3,17,1015,NW,97.45,0,0
10,2013,10,10,20,-2,14,1015,NW,101.47,0,0
10,2013,10,10,21,-4,16,1015,NW,107.28,0,0
8,2013,10,10,22,-3,13,1015,NW,111.3,0,0
16,2013,10,10,23,-3,13,1015,NW,114.43,0,0
22,2013,10,11,0,-1,12,1015,cv,1.79,0,0
23,2013,10,11,1,2,10,1015,cv,2.68,0,0
27,2013,10,11,2,2,9,1015,SE,0.89,0,0
19,2013,10,11,3,3,9,1015,cv,0.89,0,0
19,2013,10,11,4,2,7,1015,NE,1.79,0,0
21,2013,10,11,5,2,8,1015,NW,1.79,0,0
25,2013,10,11,6,3,8,1016,cv,0.89,0,0
30,2013,10,11,7,4,7,1016,SE,0.89,0,0
46,2013,10,11,8,4,13,1017,cv,0.89,0,0
51,2013,10,11,9,3,16,1017,SE,1.79,0,0
45,2013,10,11,10,3,18,1017,cv,0.89,0,0
39,2013,10,11,11,-2,20,1016,SE,4.92,0,0
28,2013,10,11,12,-1,22,1015,SE,9.84,0,0
38,2013,10,11,13,-1,22,1014,cv,3.13,0,0
47,2013,10,11,14,0,22,1013,SE,1.79,0,0
46,2013,10,11,15,0,23,1013,SE,4.92,0,0
50,2013,10,11,16,0,22,1013,SE,8.05,0,0
64,2013,10,11,17,3,20,1013,cv,0.89,0,0
78,2013,10,11,18,7,18,1014,SE,1.79,0,0
111,2013,10,11,19,7,16,1014,SE,3.58,0,0
102,2013,10,11,20,7,15,1015,SE,5.37,0,0
149,2013,10,11,21,6,14,1016,cv,0.89,0,0
158,2013,10,11,22,7,12,1016,cv,1.78,0,0
107,2013,10,11,23,7,11,1017,NE,0.89,0,0
100,2013,10,12,0,7,11,1017,NE,1.78,0,0
92,2013,10,12,1,7,10,1017,NW,0.89,0,0
72,2013,10,12,2,6,10,1017,NW,2.68,0,0
66,2013,10,12,3,5,8,1017,NW,5.81,0,0
57,2013,10,12,4,5,9,1018,NW,7.6,0,0
63,2013,10,12,5,4,8,1018,NW,9.39,0,0
75,2013,10,12,6,5,8,1019,NW,12.52,0,0
70,2013,10,12,7,5,9,1019,NW,15.65,0,0
63,2013,10,12,8,7,14,1020,NW,17.44,0,0
57,2013,10,12,9,6,15,1020,NW,21.46,0,0
49,2013,10,12,10,5,18,1020,NW,24.59,0,0
51,2013,10,12,11,3,21,1020,NW,27.72,0,0
52,2013,10,12,12,3,21,1019,NE,3.13,0,0
47,2013,10,12,13,3,22,1018,NE,4.92,0,0
50,2013,10,12,14,4,22,1017,SE,1.79,0,0
64,2013,10,12,15,4,22,1016,SE,3.58,0,0
82,2013,10,12,16,3,21,1016,cv,0.89,0,0
84,2013,10,12,17,5,20,1016,cv,1.78,0,0
59,2013,10,12,18,8,18,1016,cv,2.67,0,0
65,2013,10,12,19,9,18,1017,cv,3.56,0,0
81,2013,10,12,20,10,17,1017,cv,4.45,0,0
106,2013,10,12,21,9,17,1018,cv,5.34,0,0
98,2013,10,12,22,10,17,1018,NE,0.89,0,0
92,2013,10,12,23,10,16,1018,NW,1.79,0,1
96,2013,10,13,0,10,16,1018,NW,3.58,0,2
91,2013,10,13,1,3,18,1018,NE,3.13,0,0
48,2013,10,13,2,5,17,1018,cv,0.89,0,0
51,2013,10,13,3,6,16,1018,SE,4.02,0,0
38,2013,10,13,4,6,16,1018,NE,1.79,0,0
33,2013,10,13,5,7,15,1018,NE,3.58,0,0
34,2013,10,13,6,7,15,1018,NE,5.37,0,0
39,2013,10,13,7,7,15,1019,NE,7.16,0,0
45,2013,10,13,8,8,15,1019,NE,8.05,0,0
46,2013,10,13,9,8,15,1020,NE,9.84,0,0
44,2013,10,13,10,8,15,1020,NE,10.73,0,0
46,2013,10,13,11,8,15,1020,cv,0.89,0,0
57,2013,10,13,12,9,15,1019,cv,1.78,0,0
57,2013,10,13,13,9,15,1018,SE,0.89,0,0
61,2013,10,13,14,9,15,1018,cv,0.89,0,0
63,2013,10,13,15,9,15,1018,SE,1.79,0,0
76,2013,10,13,16,10,15,1018,SE,3.58,0,0
73,2013,10,13,17,10,15,1017,SE,4.47,0,0
70,2013,10,13,18,10,15,1018,cv,0.89,0,0
55,2013,10,13,19,10,14,1018,SE,1.79,0,0
59,2013,10,13,20,10,14,1019,cv,0.89,0,0
59,2013,10,13,21,10,14,1019,cv,1.78,0,0
72,2013,10,13,22,10,14,1019,SE,0.89,0,0
73,2013,10,13,23,10,14,1020,cv,0.89,0,1
86,2013,10,14,0,11,14,1019,cv,1.78,0,0
77,2013,10,14,1,10,13,1019,NW,1.79,0,1
86,2013,10,14,2,10,14,1020,NE,1.79,0,2
100,2013,10,14,3,10,13,1020,NW,1.79,0,0
103,2013,10,14,4,10,13,1020,NW,2.68,0,0
88,2013,10,14,5,10,14,1021,NW,3.57,0,0
80,2013,10,14,6,10,13,1022,NW,5.36,0,0
48,2013,10,14,7,6,15,1023,NE,4.02,0,0
39,2013,10,14,8,1,15,1024,NE,11.17,0,0
20,2013,10,14,9,-2,15,1026,NE,16.98,0,0
17,2013,10,14,10,-5,15,1026,NE,24.13,0,0
14,2013,10,14,11,-6,14,1027,NE,32.18,0,0
13,2013,10,14,12,-5,14,1028,NE,39.33,0,0
12,2013,10,14,13,-5,14,1027,NE,44.25,0,0
16,2013,10,14,14,-6,14,1028,NE,51.4,0,0
11,2013,10,14,15,-7,14,1028,NE,57.21,0,0
8,2013,10,14,16,-7,14,1028,NE,61.23,0,0
8,2013,10,14,17,-8,12,1029,NE,64.36,0,0
16,2013,10,14,18,-7,11,1029,cv,0.89,0,0
28,2013,10,14,19,-3,8,1030,cv,1.78,0,0
22,2013,10,14,20,-1,6,1031,cv,2.67,0,0
27,2013,10,14,21,-1,5,1032,cv,3.56,0,0
28,2013,10,14,22,-5,6,1033,NW,1.79,0,0
21,2013,10,14,23,-5,6,1033,NW,3.58,0,0
26,2013,10,15,0,-5,5,1033,NW,6.71,0,0
25,2013,10,15,1,-6,4,1033,NW,9.84,0,0
5,2013,10,15,2,-3,3,1033,cv,0.89,0,0
7,2013,10,15,3,-2,3,1033,NW,1.79,0,0
10,2013,10,15,4,-4,1,1033,NW,3.58,0,0
9,2013,10,15,5,-7,5,1033,NW,5.37,0,0
8,2013,10,15,6,-5,2,1033,cv,0.89,0,0
13,2013,10,15,7,-3,2,1033,NW,1.79,0,0
18,2013,10,15,8,-3,9,1034,NW,3.58,0,0
13,2013,10,15,9,-9,11,1034,NE,1.79,0,0
17,2013,10,15,10,-10,12,1033,NE,3.58,0,0
9,2013,10,15,11,-12,14,1032,NW,1.79,0,0
9,2013,10,15,12,-12,14,1031,NW,3.58,0,0
12,2013,10,15,13,-12,16,1029,cv,0.89,0,0
8,2013,10,15,14,-12,17,1028,cv,2.68,0,0
15,2013,10,15,15,-12,17,1027,SE,1.79,0,0
17,2013,10,15,16,-14,17,1027,cv,1.79,0,0
18,2013,10,15,17,-11,15,1027,SE,4.02,0,0
28,2013,10,15,18,-8,14,1027,SE,7.15,0,0
29,2013,10,15,19,-6,12,1027,SE,10.28,0,0
49,2013,10,15,20,-5,11,1027,SE,12.07,0,0
54,2013,10,15,21,-3,9,1027,SE,13.86,0,0
59,2013,10,15,22,-1,6,1027,cv,0.89,0,0
60,2013,10,15,23,0,5,1027,cv,1.78,0,0
67,2013,10,16,0,-1,4,1027,cv,2.67,0,0
59,2013,10,16,1,0,3,1027,NW,1.79,0,0
71,2013,10,16,2,0,4,1027,NE,0.89,0,0
69,2013,10,16,3,0,3,1027,NW,0.89,0,0
64,2013,10,16,4,-2,2,1027,NW,4.02,0,0
38,2013,10,16,5,-3,3,1027,NW,7.15,0,0
41,2013,10,16,6,-3,3,1027,NW,11.17,0,0
51,2013,10,16,7,-2,3,1027,NW,14.3,0,0
72,2013,10,16,8,0,8,1027,NW,17.43,0,0
50,2013,10,16,9,-3,12,1027,NW,20.56,0,0
42,2013,10,16,10,-5,14,1027,NW,23.69,0,0
46,2013,10,16,11,-7,16,1026,NW,25.48,0,0
43,2013,10,16,12,-6,19,1025,cv,0.89,0,0
40,2013,10,16,13,-9,20,1024,cv,4.02,0,0
29,2013,10,16,14,-10,21,1023,cv,4.91,0,0
34,2013,10,16,15,-9,21,1023,SE,1.79,0,0
30,2013,10,16,16,-9,20,1022,SE,3.58,0,0
26,2013,10,16,17,-8,19,1023,SE,6.71,0,0
38,2013,10,16,18,-4,15,1023,SE,8.5,0,0
70,2013,10,16,19,0,11,1024,SE,9.39,0,0
97,2013,10,16,20,2,10,1024,SE,11.18,0,0
107,2013,10,16,21,3,9,1024,SE,12.97,0,0
107,2013,10,16,22,2,11,1025,SE,14.76,0,0
139,2013,10,16,23,2,8,1025,NE,0.89,0,0
174,2013,10,17,0,3,8,1025,cv,0.89,0,0
181,2013,10,17,1,2,7,1025,NE,0.89,0,0
179,2013,10,17,2,2,6,1026,cv,0.89,0,0
169,2013,10,17,3,2,6,1026,cv,1.78,0,0
172,2013,10,17,4,1,5,1026,NW,0.89,0,0
163,2013,10,17,5,2,5,1026,cv,0.89,0,0
161,2013,10,17,6,2,4,1027,SE,0.89,0,0
142,2013,10,17,7,2,4,1027,SE,1.78,0,0
98,2013,10,17,8,4,7,1028,cv,0.89,0,0
113,2013,10,17,9,4,10,1028,cv,1.78,0,0
129,2013,10,17,10,3,12,1028,SE,1.79,0,0
159,2013,10,17,11,3,14,1028,SE,3.58,0,0
207,2013,10,17,12,3,16,1027,SE,6.71,0,0
178,2013,10,17,13,1,17,1026,SE,10.73,0,0
148,2013,10,17,14,0,18,1025,SE,14.75,0,0
131,2013,10,17,15,-2,18,1025,SE,19.67,0,0
95,2013,10,17,16,-1,18,1024,SE,23.69,0,0
144,2013,10,17,17,0,16,1024,SE,25.48,0,0
159,2013,10,17,18,2,15,1025,SE,27.27,0,0
170,2013,10,17,19,4,11,1025,SE,29.06,0,0
175,2013,10,17,20,5,10,1025,SE,29.95,0,0
189,2013,10,17,21,4,9,1025,cv,0.89,0,0
206,2013,10,17,22,4,8,1026,NE,0.89,0,0
216,2013,10,17,23,4,8,1026,SE,0.89,0,0
224,2013,10,18,0,3,7,1026,SE,1.78,0,0
231,2013,10,18,1,3,7,1026,NE,0.89,0,0
233,2013,10,18,2,3,7,1026,SE,1.79,0,0
262,2013,10,18,3,3,7,1025,NE,0.89,0,0
282,2013,10,18,4,3,6,1025,cv,0.45,0,0
259,2013,10,18,5,3,6,1025,cv,1.34,0,0
244,2013,10,18,6,2,5,1026,cv,1.79,0,0
227,2013,10,18,7,3,5,1026,cv,2.24,0,0
235,2013,10,18,8,5,8,1027,cv,3.13,0,0
225,2013,10,18,9,4,10,1027,NE,1.79,0,0
247,2013,10,18,10,4,12,1026,cv,0.89,0,0
226,2013,10,18,11,4,14,1026,cv,1.78,0,0
218,2013,10,18,12,4,15,1025,SE,1.79,0,0
232,2013,10,18,13,3,17,1024,SE,3.58,0,0
252,2013,10,18,14,4,18,1023,SE,6.71,0,0
231,2013,10,18,15,3,18,1023,SE,9.84,0,0
227,2013,10,18,16,4,17,1023,SE,10.73,0,0
234,2013,10,18,17,6,15,1023,SE,11.62,0,0
234,2013,10,18,18,7,13,1023,SE,12.51,0,0
251,2013,10,18,19,6,12,1023,cv,0.89,0,0
271,2013,10,18,20,7,12,1023,cv,1.78,0,0
302,2013,10,18,21,7,11,1024,cv,2.23,0,0
273,2013,10,18,22,7,11,1024,NE,0.89,0,0
277,2013,10,18,23,7,12,1024,cv,0.89,0,0
283,2013,10,19,0,7,12,1024,NW,1.79,0,1
263,2013,10,19,1,7,12,1024,cv,0.89,0,0
268,2013,10,19,2,7,12,1024,NW,1.79,0,0
273,2013,10,19,3,7,11,1024,NW,4.92,0,0
260,2013,10,19,4,6,10,1024,NW,6.71,0,0
162,2013,10,19,5,6,10,1024,NW,10.73,0,0
68,2013,10,19,6,5,10,1025,NW,12.52,0,0
32,2013,10,19,7,2,9,1025,NW,15.65,0,0
30,2013,10,19,8,-4,14,1026,NW,21.46,0,0
30,2013,10,19,9,-5,15,1026,NW,28.61,0,0
17,2013,10,19,10,-5,15,1026,NW,34.42,0,0
12,2013,10,19,11,-7,16,1026,NW,42.47,0,0
12,2013,10,19,12,-7,18,1025,NW,50.52,0,0
20,2013,10,19,13,-7,20,1025,NW,57.67,0,0
17,2013,10,19,14,-7,19,1024,NW,63.48,0,0
13,2013,10,19,15,-6,19,1024,NW,71.53,0,0
12,2013,10,19,16,-5,19,1024,NW,80.47,0,0
12,2013,10,19,17,-4,17,1025,NW,88.52,0,0
15,2013,10,19,18,-3,15,1025,NW,94.33,0,0
13,2013,10,19,19,-4,15,1026,NW,103.27,0,0
17,2013,10,19,20,-4,13,1026,NW,109.08,0,0
15,2013,10,19,21,-4,13,1027,NW,116.23,0,0
13,2013,10,19,22,-4,14,1027,NW,120.25,0,0
18,2013,10,19,23,-3,12,1026,NW,124.27,0,0
40,2013,10,20,0,-1,8,1026,NE,0.89,0,0
29,2013,10,20,1,-2,7,1026,NW,3.13,0,0
20,2013,10,20,2,-1,7,1026,cv,0.89,0,0
30,2013,10,20,3,-2,9,1026,NE,3.13,0,0
21,2013,10,20,4,-2,8,1026,NE,4.92,0,0
18,2013,10,20,5,-3,10,1026,NE,8.94,0,0
30,2013,10,20,6,-2,9,1026,NE,12.07,0,0
29,2013,10,20,7,-2,6,1027,NW,3.13,0,0
31,2013,10,20,8,-1,11,1027,NW,4.92,0,0
29,2013,10,20,9,-4,14,1027,NE,3.13,0,0
24,2013,10,20,10,-5,15,1027,NW,1.79,0,0
18,2013,10,20,11,-5,17,1026,cv,1.79,0,0
17,2013,10,20,12,-5,18,1025,cv,3.58,0,0
11,2013,10,20,13,-5,19,1024,NE,3.13,0,0
14,2013,10,20,14,-6,20,1023,NW,1.79,0,0
18,2013,10,20,15,-7,20,1023,cv,0.89,0,0
16,2013,10,20,16,-4,18,1022,SE,1.79,0,0
23,2013,10,20,17,-3,16,1022,SE,3.58,0,0
28,2013,10,20,18,1,13,1023,SE,4.47,0,0
34,2013,10,20,19,0,12,1023,SE,6.26,0,0
46,2013,10,20,20,-3,14,1023,SE,9.39,0,0
46,2013,10,20,21,-4,14,1023,SE,13.41,0,0
55,2013,10,20,22,-1,11,1023,cv,0.89,0,0
57,2013,10,20,23,1,8,1023,cv,1.78,0,0
66,2013,10,21,0,2,8,1023,cv,2.67,0,0
70,2013,10,21,1,2,7,1024,cv,3.56,0,0
90,2013,10,21,2,2,5,1024,cv,4.01,0,0
113,2013,10,21,3,2,6,1023,cv,4.46,0,0
114,2013,10,21,4,2,5,1023,cv,4.91,0,0
106,2013,10,21,5,1,4,1023,NW,0.89,0,0
99,2013,10,21,6,2,5,1023,cv,0.45,0,0
97,2013,10,21,7,2,6,1023,cv,1.34,0,0
89,2013,10,21,8,3,8,1024,cv,2.23,0,0
82,2013,10,21,9,2,10,1024,cv,3.12,0,0
92,2013,10,21,10,2,13,1024,cv,4.01,0,0
115,2013,10,21,11,2,15,1024,cv,4.9,0,0
128,2013,10,21,12,0,17,1023,SE,1.79,0,0
110,2013,10,21,13,-1,18,1022,SE,4.92,0,0
99,2013,10,21,14,-3,19,1021,SE,8.94,0,0
87,2013,10,21,15,-3,19,1021,SE,12.96,0,0
72,2013,10,21,16,-1,18,1021,SE,16.09,0,0
79,2013,10,21,17,0,16,1022,SE,16.98,0,0
69,2013,10,21,18,3,13,1022,cv,0.45,0,0
77,2013,10,21,19,4,11,1023,SE,0.89,0,0
93,2013,10,21,20,4,10,1023,cv,0.89,0,0
122,2013,10,21,21,4,9,1023,cv,1.78,0,0
121,2013,10,21,22,3,8,1023,NE,0.89,0,0
134,2013,10,21,23,3,8,1024,SE,0.89,0,0
146,2013,10,22,0,2,6,1024,NE,0.89,0,0
149,2013,10,22,1,4,7,1024,SE,1.79,0,0
143,2013,10,22,2,2,6,1024,cv,0.89,0,0
141,2013,10,22,3,2,6,1024,cv,1.78,0,0
166,2013,10,22,4,2,6,1023,SE,0.89,0,0
187,2013,10,22,5,2,6,1023,cv,0.89,0,0
193,2013,10,22,6,2,5,1024,cv,1.34,0,0
184,2013,10,22,7,2,5,1024,cv,2.23,0,0
174,2013,10,22,8,4,8,1024,NE,1.79,0,0
182,2013,10,22,9,4,10,1025,cv,0.89,0,0
187,2013,10,22,10,5,12,1024,SE,1.79,0,0
184,2013,10,22,11,5,14,1023,SE,4.92,0,0
166,2013,10,22,12,5,16,1021,SE,8.05,0,0
151,2013,10,22,13,4,17,1020,SE,12.97,0,0
144,2013,10,22,14,4,18,1019,SE,17.89,0,0
NA,2013,10,22,15,4,18,1018,SE,22.81,0,0
NA,2013,10,22,16,6,17,1018,SE,25.94,0,0
148,2013,10,22,17,7,16,1018,cv,0.89,0,0
154,2013,10,22,18,6,14,1020,NW,5.81,0,0
95,2013,10,22,19,7,13,1020,NW,7.6,0,1
95,2013,10,22,20,8,11,1020,cv,0.89,0,2
125,2013,10,22,21,7,11,1021,SE,0.89,0,0
116,2013,10,22,22,5,8,1021,NW,1.79,0,0
95,2013,10,22,23,5,9,1020,NE,4.02,0,0
73,2013,10,23,0,4,8,1021,NE,7.15,0,0
58,2013,10,23,1,2,6,1021,NW,4.02,0,0
51,2013,10,23,2,2,7,1022,NE,4.02,0,0
49,2013,10,23,3,1,7,1022,NW,4.92,0,0
27,2013,10,23,4,0,6,1022,NW,9.84,0,0
21,2013,10,23,5,-1,6,1022,NE,4.02,0,0
21,2013,10,23,6,-2,5,1022,NE,7.15,0,0
16,2013,10,23,7,-3,3,1023,NW,3.13,0,0
22,2013,10,23,8,-1,7,1023,NW,4.92,0,0
27,2013,10,23,9,-4,9,1023,NW,8.05,0,0
26,2013,10,23,10,-6,11,1023,NW,12.07,0,0
26,2013,10,23,11,-14,14,1022,NW,19.22,0,0
18,2013,10,23,12,-14,15,1021,NW,31.29,0,0
17,2013,10,23,13,-15,15,1020,NW,42.47,0,0
15,2013,10,23,14,-14,16,1020,NW,50.52,0,0
20,2013,10,23,15,-16,16,1020,NW,58.57,0,0
21,2013,10,23,16,-16,16,1020,NW,65.72,0,0
24,2013,10,23,17,-15,15,1020,NW,70.64,0,0
27,2013,10,23,18,-13,14,1021,SE,3.13,0,0
49,2013,10,23,19,-10,9,1022,NW,3.13,0,0
25,2013,10,23,20,-9,11,1024,NW,8.94,0,0
18,2013,10,23,21,-9,9,1025,NW,13.86,0,0
17,2013,10,23,22,-11,8,1026,NW,21.01,0,0
12,2013,10,23,23,-12,8,1027,NW,29.06,0,0
